time,seconds_elapsed,z,y,x
1746522033186638600,25.427638671875,-0.9089758992195129,-1.2145525217056274,0.12290430814027786
1746522033196627700,25.437627685546875,-0.9847346544265747,-1.1001973152160645,0.4600200355052948
1746522033206615800,25.44761572265625,-1.0550000667572021,-0.9612725377082825,0.9367147088050842
1746522033216604700,25.457604736328125,-1.2039207220077515,-0.7210060358047485,1.3448411226272583
1746522033226592500,25.467592529296876,-1.433332920074463,-0.5633721947669983,1.554754376411438
1746522033236581600,25.47758154296875,-1.7167437076568604,-0.399516224861145,1.5048176050186157
1746522033246570500,25.487570556640627,-2.057943344116211,-0.3415845036506653,1.2847424745559692
1746522033256558600,25.49755859375,-2.352546453475952,-0.5543538331985474,1.0547069311141968
1746522033266547700,25.507547607421873,-2.532438278198242,-0.9257846474647522,0.902065634727478
1746522033276535600,25.51753564453125,-2.572162628173828,-1.1647088527679443,0.7810267806053162
1746522033286524400,25.5275244140625,-2.413433790206909,-1.3164643049240112,0.5716642141342163
1746522033296512500,25.537512451171875,-2.124819755554199,-1.4278329610824585,0.2384759485721588
1746522033306501600,25.547501708984374,-1.885769009590149,-1.4188381433486938,-0.17236031591892242
1746522033316489700,25.55748974609375,-1.7589142322540283,-1.463786244392395,-0.47693943977355957
1746522033326478600,25.567478515625,-1.805949330329895,-1.588963270187378,-0.5884209275245667
1746522033336466400,25.577466552734375,-1.9263108968734741,-1.6128017902374268,-0.5948287844657898
1746522033346455600,25.58745556640625,-2.0040042400360107,-1.4020859003067017,-0.6184230446815491
1746522033356443600,25.597443603515625,-1.9714857339859009,-1.0360363721847534,-0.6790677905082703
1746522033366432800,25.607432861328125,-1.8458788394927979,-0.6394581198692322,-0.729439377784729
1746522033376420600,25.617420654296875,-1.6520859003067017,-0.2932867705821991,-0.7272075414657593
1746522033386409500,25.627409423828126,-1.4316840171813965,-0.11425015330314636,-0.6615108251571655
1746522033396397600,25.6373974609375,-1.2477346658706665,-0.014050641097128391,-0.5772362351417542
1746522033406386700,25.64738671875,-1.0626639127731323,-0.054601795971393585,-0.487630158662796
1746522033416374800,25.657374755859376,-0.9043273329734802,-0.38668152689933777,-0.4007927477359772
1746522033426363600,25.66736376953125,-0.817224383354187,-0.8688479065895081,-0.38207417726516724
1746522033436351500,25.6773515625,-0.7859161496162415,-1.2947267293930054,-0.4709129333496094
1746522033446340600,25.687340576171874,-0.7853773832321167,-1.514998435974121,-0.6190875172615051
1746522033456328700,25.69732861328125,-0.8040778636932373,-1.520527958869934,-0.7467206120491028
1746522033466317600,25.707317626953124,-0.8563386797904968,-1.336952567100525,-0.7615197896957397
1746522033476305400,25.717305419921875,-0.896202802658081,-0.958734393119812,-0.6194619536399841
1746522033486294500,25.72729443359375,-0.883051872253418,-0.44182708859443665,-0.31253713369369507
1746522033496283600,25.73728369140625,-0.7952563762664795,0.028085535392165184,0.14265725016593933
1746522033506271500,25.747271484375,-0.5853039026260376,0.3570133447647095,0.6132631301879883
1746522033516260600,25.757260498046875,-0.29268595576286316,0.57171231508255,0.935314416885376
1746522033526248700,25.767248779296875,-0.03766537457704544,0.7511569261550903,1.036642074584961
1746522033536237800,25.77723779296875,0.16808000206947327,0.8352524042129517,0.9489234089851379
1746522033546225700,25.7872255859375,0.39512595534324646,0.7817878723144531,0.7378939986228943
1746522033556214500,25.797214599609376,0.6118813753128052,0.5031747817993164,0.5021592378616333
1746522033566202600,25.80720263671875,0.7174267172813416,0.039283011108636856,0.34363141655921936
1746522033576191700,25.817191650390626,0.7286574840545654,-0.35527271032333374,0.28790369629859924
1746522033586179600,25.8271796875,0.6977847814559937,-0.5621787309646606,0.3938511908054352
1746522033596168400,25.83716845703125,0.6777572631835938,-0.599456250667572,0.6496038436889648
1746522033606156500,25.847156494140624,0.7569620609283447,-0.42852920293807983,1.0330287218093872
1746522033616145700,25.857145751953126,0.9287156462669373,0.15968281030654907,1.4762355089187622
1746522033626133800,25.8671337890625,1.1308563947677612,1.1782077550888062,1.735153317451477
1746522033636122600,25.87712255859375,1.3256213665008545,2.1552321910858154,1.6662893295288086
1746522033646110500,25.8871103515625,1.4530800580978394,2.615139961242676,1.3722901344299316
1746522033656099600,25.897099609375,1.509934663772583,2.4459614753723145,0.8769006133079529
1746522033666087700,25.907087646484374,1.52238929271698,1.6725940704345703,0.18306726217269897
1746522033676076500,25.91707666015625,1.5001205205917358,0.6784300208091736,-0.5689513683319092
1746522033686064600,25.927064697265624,1.4336144924163818,-0.19478031992912292,-1.1635346412658691
1746522033696053800,25.9370537109375,1.3280038833618164,-0.6203493475914001,-1.475851058959961
1746522033706041900,25.947041748046875,1.2750709056854248,-0.5652594566345215,-1.5816938877105713
1746522033716030700,25.95703076171875,1.317340612411499,-0.1441292017698288,-1.5080089569091797
1746522033726018800,25.967018798828125,1.3408105373382568,0.3374544680118561,-1.2696458101272583
1746522033736008000,25.977008056640624,1.3022713661193848,0.7452787160873413,-0.9648552536964417
1746522033745995800,25.986995849609375,1.235678791999817,0.9627889394760132,-0.6976973414421082
