time,seconds_elapsed,z,y,x
1746522007785535700,0.02653564453125,-3.446211882254481,-1.7556351688101888,0.3574897883400321
1746522007795523800,0.03652392578125,-3.552746257346868,-1.542576355497539,0.3154500972509384
1746522007805512700,0.0465126953125,-3.3208266762197014,-1.5997046023860573,0.1716090509407222
1746522007815501600,0.05650146484375,-3.422852633976936,-1.9404276725813745,0.004340805683284998
1746522007825490700,0.06649072265625,-3.2735476231724023,-1.8927727719590066,0.347839478071779
1746522007835478800,0.076478759765625,-3.0192069514006374,-1.574055489605665,0.8435767304986714
1746522007845468000,0.086468017578125,-3.1105525251895187,-1.5912813496947287,0.8679957169622182
1746522007855456800,0.096456787109375,-3.374313936257362,-1.1376993775606155,1.4286159220576284
1746522007865446000,0.10644580078125,-3.2402801443427798,-1.3425816064193845,1.0342401721298693
1746522007875433700,0.116433837890625,-2.1020734017819165,-0.11375643530040978,1.9405974761903284
1746522007885422600,0.126422607421875,-1.9007547106236218,1.4999682168707251,2.951099629858136
1746522007895411700,0.13641162109375,-0.5683300488203764,0.7120926230669021,2.035636643800139
1746522007905400800,0.14640087890625,0.3545575342804193,0.22963176245093345,1.2378504813566804
1746522007915389000,0.156388916015625,1.1165560517668724,-0.455990202319622,0.586167611066997
1746522007925377800,0.166377685546875,1.8342168303549289,-0.8011997702792286,0.41498365367054935
1746522007935367000,0.176366943359375,2.3398668433785437,0.008012918324768543,1.0046396913751958
1746522007945355800,0.186355712890625,2.588731129565835,0.09640461074411869,1.0488447438046336
1746522007955343600,0.196343505859375,2.9504332749038933,0.2646057529374957,0.9918579512134194
1746522007965332700,0.206332763671875,2.6921517565518616,0.2497039518818259,0.6830027221828698
1746522007975321900,0.21632177734375,2.2812872286379338,-0.011787468427419661,0.13706950634866952
1746522007985310700,0.226310791015625,1.4734621950000524,-1.214138620249182,-1.5028127926468848
1746522007995298800,0.236298828125,1.3024433650374412,-1.6902769998453557,-1.9456404387935995
1746522008005288000,0.246287841796875,1.9680875406622886,-1.2755959823831915,-1.0612114734247327
1746522008015276500,0.256276611328125,2.4863264016240834,-1.2115344291001557,-0.4526470293715596
1746522008025264600,0.2662646484375,2.7891303677916524,-1.2377882297754288,0.23123539825528858
1746522008035253800,0.276253662109375,2.762826882755756,-1.458768191476166,0.550178598318994
1746522008045243000,0.286242919921875,2.7592233053058384,-0.8445449910089373,1.0094155274748802
1746522008055231700,0.296231689453125,2.9006372705996033,0.3385075861029327,1.7894301786452531
1746522008065219800,0.3062197265625,2.2726859890311957,0.4010204486392438,1.330137427648902
1746522008075208700,0.316208740234375,1.4783020362466572,0.08609306008815765,0.5459107117414475
1746522008085197600,0.326197509765625,1.1376941168636083,-0.24514446194656192,0.187514183820039
1746522008095186700,0.336186767578125,1.0448965907007455,-0.4980543702628463,0.2569339031353593
1746522008105174800,0.3461748046875,0.8633850082963704,-0.8215947619237005,0.6127230250373482
1746522008115164000,0.356163818359375,1.09888010982275,-1.2249734641268848,1.0512046048037706
1746522008125152800,0.36615283203125,1.3698445841372013,-1.2492583028167485,1.7210061923690139
1746522008135142000,0.376141845703125,1.966969350287318,-1.252950143072009,2.002520994531363
1746522008145129700,0.386129638671875,1.928033762693405,-1.6723112811744212,1.539995106832683
1746522008155118600,0.39611865234375,1.4367372691929339,-1.5684266899384558,1.1053905146300793
1746522008165107700,0.406107666015625,0.651821401977539,-1.5194588070213795,0.8842936485514045
1746522008175096800,0.416096923828125,0.1715934149801731,-1.5756418820142746,0.37298319861330087
1746522008185085000,0.4260849609375,0.15918284621834755,-1.2989669210985302,0.2424560996454209
1746522008195073800,0.43607373046875,-0.0781435623884201,-1.1297160506565123,0.4151670474134385
1746522008205063000,0.44606298828125,-0.5776999347120523,-1.1137672978311777,0.23650223274230955
1746522008215051800,0.4560517578125,-0.5988865151256323,-1.2366158249951897,0.006591726415231824
1746522008225039600,0.46603955078125,-0.3646504737496376,-1.5179187379725276,-0.009945566887781023
1746522008235028700,0.47602880859375,-0.6568167260468005,-1.6892435651443898,0.20336269114129243
1746522008245017900,0.486017822265625,-1.0340075324177742,-1.4360894728086888,0.48469055589679627
1746522008255006000,0.496005859375,-1.022594157999754,-1.326595517258346,0.521437766600959
1746522008264994800,0.505994873046875,-0.7680167548626661,-1.4485807055912912,0.32002756123431025
1746522008274984000,0.51598388671875,-0.7386965523540974,-1.4964676614038646,-0.03288995075412095
1746522008284972500,0.52597265625,-0.9853373172730207,-1.574488328064978,-0.5472886855637654
1746522008294960600,0.535960693359375,-1.4360866963297128,-1.603399365250766,-1.1707345089390873
1746522008304949800,0.54594970703125,-2.0115490812480448,-1.2126492584742605,-1.4117784767642616
1746522008314939000,0.55593896484375,-2.9878204640120267,-0.8284552953429519,-1.5574905776433645
1746522008324927700,0.565927734375,-4.241594782948494,-0.771605134743452,-1.9137329962708054
1746522008334915800,0.575915771484375,-5.238760485181212,-0.8229599127970635,-2.1277767289675773
1746522008344904700,0.58590478515625,-5.53733251286745,-0.5619971925370395,-1.911883861272782
1746522008354893600,0.5958935546875,-5.272160650479793,-0.09260098067745566,-1.3889606418870388
1746522008364882700,0.605882568359375,-4.676960130390524,0.14928776740878819,-0.9945715940862894
1746522008374870800,0.615870849609375,-4.015761828258634,0.17641791252717376,-0.7109364387691021
1746522008384860000,0.62585986328125,-3.3523452655553814,0.004689619120955467,-0.4720272910155356
1746522008394848800,0.635848876953125,-2.3198557364851236,-0.6507701393589377,-0.5682386076772585
1746522008404838000,0.645837890625,-0.9172855253100395,-1.3388906429469585,-0.6936549029700457
