time,seconds_elapsed,z,y,x
1746522247732900900,24.55390087890625,-0.054322388023138046,-0.6261454820632935,-3.408198833465576
1746522247742888000,24.563887939453124,0.08605816215276718,-1.2557697296142578,-2.383439302444458
1746522247752876000,24.5738759765625,0.4411845803260803,-1.1403056383132935,-1.0527675151824951
1746522247762863900,24.58386376953125,0.6003795266151428,-0.49796345829963684,0.1524752825498581
1746522247772851000,24.593850830078125,0.5442720651626587,0.16590961813926697,0.7617642283439636
1746522247782839000,24.603839111328124,0.4851032495498657,0.421847939491272,0.6677107214927673
1746522247792827000,24.613826904296875,0.5630009770393372,0.288553923368454,0.10182886570692062
1746522247802814000,24.62381396484375,0.8401505947113037,0.0136400843039155,-0.6336962580680847
1746522247812802000,24.633802001953125,1.1891919374465942,-0.3227023184299469,-1.2783280611038208
1746522247822790000,24.643789794921876,1.4616135358810425,-0.6793419122695923,-1.6821829080581665
1746522247832777000,24.65377685546875,1.6730931997299194,-0.9253935217857361,-1.7338875532150269
1746522247842764800,24.663764892578126,1.7701078653335571,-1.208984136581421,-1.3375434875488281
1746522247852753000,24.6737529296875,1.7586826086044312,-1.3435394763946533,-0.5817888975143433
1746522247862740000,24.683739990234375,1.6874821186065674,-1.0869098901748657,0.1985841691493988
1746522247872727800,24.693727783203126,1.566370964050293,-0.5778342485427856,0.7502981424331665
1746522247882715000,24.70371484375,1.3947569131851196,-0.09738456457853317,0.9194493889808655
1746522247892702500,24.713702392578124,1.2037864923477173,0.0576346293091774,0.780605673789978
1746522247902690600,24.723690673828123,1.0606865882873535,-0.11333604902029037,0.5588232278823853
1746522247912677600,24.733677734375,1.061490774154663,-0.492361843585968,0.23753955960273743
1746522247922665500,24.74366552734375,1.1362971067428589,-0.8499031662940979,0.00504719652235508
1746522247932653600,24.753653564453124,1.3440053462982178,-1.275301456451416,0.005211659707129002
1746522247942640600,24.763640625,1.6839770078659058,-1.6715291738510132,0.29747068881988525
1746522247952628700,24.773628662109374,2.0135481357574463,-1.906899094581604,0.8830890655517578
1746522247962616600,24.783616455078125,2.3809025287628174,-2.015806198120117,1.6843035221099854
1746522247972603600,24.793603759765624,2.7725749015808105,-2.011239528656006,2.455308198928833
1746522247982591700,24.803591796875,2.9915759563446045,-1.9644101858139038,2.9315195083618164
1746522247992579600,24.81357958984375,2.888199806213379,-1.9716212749481201,3.03941011428833
1746522248002566700,24.823566650390624,2.3283884525299072,-1.7324491739273071,2.793713331222534
1746522248012554800,24.8335546875,1.160373568534851,-1.4377785921096802,2.570708751678467
1746522248022542600,24.84354248046875,0.035294514149427414,-1.2997370958328247,2.893178939819336
1746522248032529700,24.85352978515625,0.4631304144859314,-1.2803175449371338,3.7890021800994873
1746522248042517800,24.863517822265624,2.544844150543213,-1.3161042928695679,4.948176860809326
1746522248052505600,24.873505615234375,4.274201393127441,-1.0201268196105957,5.7194294929504395
1746522248062492700,24.88349267578125,4.96450138092041,-0.7101215720176697,5.626279354095459
1746522248072480800,24.893480712890625,5.005188465118408,-0.7151925563812256,4.769015312194824
1746522248082468600,24.903468505859376,4.786314964294434,-1.081452488899231,3.793137788772583
1746522248092455700,24.91345556640625,4.28920316696167,-1.4382195472717285,3.405550718307495
1746522248102443800,24.92344384765625,3.5543885231018066,-1.2832887172698975,3.8282103538513184
1746522248112431600,24.933431640625,2.713773488998413,-0.8792498707771301,4.904660701751709
1746522248122418700,24.943418701171876,2.0143773555755615,-0.5704973936080933,6.1246209144592285
1746522248132406500,24.953406494140626,1.5485469102859497,-0.38387003540992737,6.957666873931885
1746522248142394600,24.96339453125,1.1673771142959595,-0.3340090215206146,7.143057823181152
1746522248152381700,24.973381591796876,0.8244439959526062,-0.4847886562347412,6.513348579406738
1746522248162369500,24.98336962890625,0.5261971354484558,-1.0355594158172607,5.122797012329102
1746522248172357600,24.993357666015626,0.10511455684900284,-1.8305702209472656,3.25437331199646
1746522248182344700,25.0033447265625,-0.4906572103500366,-2.505689859390259,1.4718003273010254
1746522248192332500,25.01333251953125,-1.3768243789672852,-2.775502920150757,0.25603383779525757
1746522248202320600,25.023320556640623,-2.5248520374298096,-2.4886441230773926,-0.4101433753967285
1746522248212307700,25.0333076171875,-3.7580032348632812,-1.9134080410003662,-0.7185071110725403
1746522248222295600,25.043295654296877,-4.681377410888672,-1.3703969717025757,-0.7784186601638794
1746522248232283600,25.05328369140625,-5.184884548187256,-0.986737847328186,-0.5874465703964233
1746522248242270500,25.0632705078125,-5.405182361602783,-0.9894052743911743,-0.22670352458953857
